version;Dimension;Chapter;Block;SecondLevel;ThirdLevel;FourthLevel;levelno;code;parent;mlsort;leafnode;Title;Description;Inclusions;Exclusions;selected;Translated_title;Translated_description;Translated_inclusions;Translated_exclusions
ICFEN2;d;5;0;30;8;0;5;d5308;d530;2;1;Toileting, other specified;;;;1;Tualetitoimingute tegemine, teisiti täpsustatud;;;
ICFEN2;d;5;0;30;9;0;5;d5309;d530;2;1;Toileting, unspecified;;;;1;Tualetitoimingute tegemine, täpsustamata;;;
ICFEN2;d;5;0;40;0;0;4;d540;d5;2;0;Dressing;Carrying out the coordinated actions and tasks of putting on and taking off clothes and footwear in sequence and in keeping with climatic and social conditions, such as by putting on, adjusting and removing shirts, skirts, blouses, pants, undergarments, saris, kimono, tights, hats, gloves, coats, shoes, boots, sandals and slippers.;Inclusions: putting on or taking off clothes and footwear and choosing appropriate clothing;;1;Riietumine;"Koordineeritud järjestikused tegevused riiete selga- ja jalanõude jalgapanekul ning nende äravõtmisel, riiete/jalanõude valimine ilmastiku ja sotsiaalsete olukordade järgi; särkide, seelikute, pluuside, pükste, aluspesu, saride, kimonote, sukkpükste, mütside, kinnaste, mantlite, kingade, saabaste, sandaalide ja susside selga-/jalgapanek, kohendamine ja ära võtmine.";K.a riiete selga- ja jalanõude jalgapanemine ning äravõtmine ja sobiva riietuse valimine;
ICFEN2;d;5;0;40;0;0;5;d5400;d540;2;1;Putting on clothes;"Carrying out the coordinated tasks of putting clothes on various parts of the body, such as putting clothes on over the head, over the arms and shoulders, and on the lower and upper halves of the body; putting on gloves and headgear.";;;1;Riiete selgapanemine;Erinevate kehaosade riietamiseks koordineeritud ülesannete tegemine, nagu näiteks riiete üle pea, üle käsivarte ja õlgade panemine, ala- ja ülakeha riietamine, kinnaste kättepanek, peakatete pähepanek.;;
ICFEN2;d;5;0;40;1;0;5;d5401;d540;2;1;Taking off clothes;"Carrying out the coordinated tasks of taking clothes off various parts of the body, such as pulling clothes off and over the head, off the arms and shoulders, and off the lower and upper halves of the body; taking off gloves and headgear.";;;1;Riiete äravõtmine;Erinevate kehaosade lahtiriietamiseks koordineeritud ülesannete tegemine, nagu näiteks riiete üle pea, üle käsivarte ja õlgade tõmbamine, ala- ja ülakeha lahtiriietamine, kinnaste ja peakatete äravõtmine. ;;
ICFEN2;d;5;0;40;2;0;5;d5402;d540;2;1;Putting on footwear;Carrying out the coordinated tasks of putting on socks, stockings and footwear.;;;1;Jalanõude jalgapanemine;Sokkide, sukkade ja jalanõude jalgapanemiseks koordineeritud ülesannete tegemine.;;
ICFEN2;d;5;0;40;3;0;5;d5403;d540;2;1;Taking off footwear;Carrying out the coordinated tasks of taking off socks, stockings and footwear.;;;1;Jalanõude jalastvõtmine;Sokkide, sukkade ja jalanõude jalastvõtmiseks koordineeritud ülesannete tegemine. ;;
ICFEN2;d;5;0;40;4;0;5;d5404;d540;2;1;Choosing appropriate clothing;Following implicit or explicit dress codes and conventions of one's society or culture and dressing in keeping with climatic conditions.;;;1;Sobiva riietuse valimine;Ühiskonnas või kultuurikontekstis otseselt või kaudselt kokku lepitud riietumistavade järgimine ning riietumine ilmastiku järgi.;;
ICFEN2;d;5;0;40;8;0;5;d5408;d540;2;1;Dressing, other specified;;;;1;Riietumine, teisiti täpsustatud;;;
ICFEN2;d;5;0;40;9;0;5;d5409;d540;2;1;Dressing, unspecified;;;;1;Riietumine, täpsustamata;;;
ICFEN2;d;5;0;50;0;0;4;d550;d5;2;1;Eating;Carrying out the coordinated tasks and actions of eating food that has been served, bringing it to the mouth and consuming it in culturally acceptable ways, cutting or breaking food into pieces, opening bottles and cans, using eating implements, having meals, feasting or dining.;;Exclusions: drinking (d560);1;Söömine;Koordineeritud ülesannete täitmine ja tegevused serveeritud toidu söömisel, toidu suhu viimine ja selle söömine kultuuriliselt sobival viisil, toidu murdmine või lõikamine tükkideks, pudelite ja konservide avamine, söögiriistade kasutamine,   einestamine, õhtustamine või pidusöögi söömine.;;V.a joomine (d560)
ICFEN2;d;5;0;60;0;0;4;d560;d5;2;1;Drinking;"Taking hold of a drink, bringing it to the mouth, and consuming the drink in culturally acceptable ways, mixing, stirring and pouring liquids for drinking, opening bottles and cans, drinking through a straw or drinking running water such as from a tap or a spring; feeding from the breast.";;Exclusions: eating (d550);1;Joomine;"Koordineeritud ülesannete täitmine ja tegevused joogi joomisel, jooginõust haaramine, selle suu juurde viimine ja joogi joomine kultuuriliselt sobival viisil, joomiseks mõeldud vedelike kokkusegamine, segamine ja valamine, joogipudelite ja -purkide avamine, joogikõrrega joomine, voolava vee joomine kraanist või allikast; rinnapiima joomine.";;V.a söömine (d550)
ICFEN2;d;5;0;70;0;0;4;d570;d5;2;0;Looking after one's health;Ensuring physical comfort, health and physical and mental well-being, such as by maintaining a balanced diet, and an appropriate level of physical activity, keeping warm or cool, avoiding harms to health, following safe sex practices, including such as using condoms, getting immunizations and regular physical examinations.;"Inclusions: ensuring one's physical comfort; managing diet and fitness; maintaining one's health";;1;Oma tervise eest hoolitsemine;Oma füüsilise mugavuse, tervise ning füüsilise ja vaimse heaolu tagamine, nagu näiteks tasakaalustatud toitumise ja sobiva kehalise aktiivsuse taseme säilitamine, oma keha soojas või jahedas hoidmine, terviseriskide vältimine, turvalise seksi praktiseerimine (sh kondoomi kasutamine), vaktsineerimine, regulaarse tervisekontrolli läbimine. ;"K.a oma füüsilise mugavuse tagamine; toitumise ja hea füüsilise vormi jälgimine; oma tervise hoidmine";
ICFEN2;d;5;0;70;0;0;5;d5700;d570;2;1;Ensuring one's physical comfort;Caring for oneself by being aware that one needs to ensure, and ensuring, that one's body is in a comfortable position, that one is not feeling too hot, cold or wet, and that one has adequate lighting.;;;1;Oma füüsilise mugavuse tagamine;Iseenda eest hoolitsemine, teadvustades enda vajadusi ning tagades kehale mugava asendi ja sobiva valguse tingimused, vältides kuuma-, külma- või märjatunnet.;;
ICFEN2;d;5;0;70;1;0;5;d5701;d570;2;1;Managing diet and fitness;Caring for oneself by being aware of the need and by selecting and consuming nutritious foods and maintaining physical fitness.;;;1;Tervisliku toitumise järgimine ja hea füüsilise vormi eest hoolitsemine;Iseenda eest hoolitsemine, teadvustades enda vajadusi ning valides ja tarbides toitaineterikast toitu ja säilitades head füüsilist vormi.  ;;
ICFEN2;d;5;0;70;2;0;5;d5702;d570;2;1;Maintaining one's health;"Caring for oneself by being aware of the need and doing what is required to look after one's health, both to respond to risks to health and to prevent ill-health, such as by seeking assistance (professional and non professional); following medical and other health advice; and managing risks to health such as injuries, communicable diseases, drug-taking and sexual transmitted diseases.";;;1;Oma tervise hoidmine;Iseenda eest hoolitsemine, teadvustades enda vajadusi ja tehes kõik vajaliku tervise hoidmiseks, nii terviseriskidele reageerides kui ka halba tervist ennetades, nagu näiteks professionaalse ja mitteprofessionaalse abi otsimine, meditsiiniliste ja muude tervisealaste nõuannete järgimine ja selliste terviseriskide maandamine nagu traumad, nakkus- või suguhaigused ning narkootikumide tarbimine.;;
ICFEN2;d;5;0;70;8;0;5;d5708;d570;2;1;Looking after one's health, other specified;;;;1;Oma tervise eest hoolitsemine, teisiti täpsustatud;;;
ICFEN2;d;5;0;70;9;0;5;d5709;d570;2;1;Looking after one's health, unspecified;;;;1;Oma tervise eest hoolitsemine, täpsustamata;;;
ICFEN2;d;5;0;98;0;0;4;d598;d5;2;1;Self-care, other specified;;;;1;Enesehooldus, teisiti täpsustatud;;;
ICFEN2;d;5;0;99;0;0;4;d599;d5;2;1;Self-care, unspecified;;;;1;Enesehooldus, täpsustamata;;;
ICFEN2;d;6;0;0;0;0;2;d6;d;2;0;DOMESTIC LIFE;This chapter is about carrying out domestic and everyday actions and tasks. Areas of domestic life include, caring for one's belongings and space, acquiring food, clothing and other necessities, household cleaning and repairing, caring for personal and other household objects, and assisting others.;;;1;KODUSED TOIMINGUD;See peatükk käsitleb igapäevaste koduste tegevuste ja ülesannetega tegelemist. Koduse elu valdkonnad hõlmavad enda asjade ja ruumi eest hoolitsemist, toidu, riiete ja muu vajaliku hankimist, kodu koristamist ja parandamist, isiklike ja muude majapidamisvahendite hooldamist ja teiste abistamist. ;;
ICFEN2;d;6;1;0;0;0;3;d610-d629;d6;2;0;Acquisition of necessities (d610-d629);;;;1;Eluks vajaliku hankimine (d610–d629);;;
ICFEN2;d;6;1;10;0;0;4;d610;d610-d629;2;0;Acquiring a place to live;Buying, renting, furnishing and arranging a room, house, apartment or other dwelling.;Inclusions: buying or renting a place to live and furnishing a place to live;"Exclusions: acquisition of goods and services (d620); caring for household objects (d650)";1;Eluasemega seotud toimingute tegemine;Toa, maja, korteri või muu eluaseme ostmine, üürimine, sisustamine ja kordaseadmine.;K.a eluaseme ostmine või üürimine ja sisustamine;"V.a kaupade ja teenuste soetamine (d620); koduse vara hooldamine (d650)"
ICFEN2;d;6;1;10;0;0;5;d6100;d610;2;1;Buying a place to live;Acquiring ownership of a house, apartment or other dwelling.;;;1;Eluaseme ostmine;Maja, korteri või muu eluaseme omanikuks saamine.;;
ICFEN2;d;6;1;10;1;0;5;d6101;d610;2;1;Renting a place to live;Acquiring the use of a house, apartment or other dwelling belonging to another in exchange for payment.;;;1;Eluaseme üürimine;Tasu eest teisele inimesele kuuluva maja, korteri või muu eluruumi ajutise kasutamisõiguse saamine.;;
ICFEN2;d;6;1;10;2;0;5;d6102;d610;2;1;Furnishing a place to live;Equipping and arranging a living space with furniture, fixtures and other fittings and decorating rooms, arranging one's own space or room.;;;1;Eluaseme sisustamine;Eluruumide sisustamine mööbli ja muude sisustuselementidega, tubade kaunistamine ja oma eluruumide kujundamine.;;
ICFEN2;d;6;1;10;8;0;5;d6108;d610;2;1;Acquiring a place to live, other specified;;;;1;Eluasemega seotud toimingute tegemine, teisiti täpsustatud;;;
ICFEN2;d;6;1;10;9;0;5;d6109;d610;2;1;Acquiring a place to live, unspecified;;;;1;Eluasemega seotud toimingute tegemine, täpsustamata;;;
ICFEN2;d;6;1;20;0;0;4;d620;d610-d629;2;0;Acquisition of goods and services;"Selecting, procuring and transporting all goods and services required for daily living, such as selecting, procuring, transporting and storing food, drink, clothing, cleaning materials, fuel, household items, utensils, cooking ware, play and recreational materials, domestic appliances and tools; procuring utilities and other household services.";Inclusions: shopping and gathering daily necessities;Exclusions: acquiring a place to live (d610);1;Kaupade ja teenuste soetamine;"Igapäevaeluks vajalike kaupade ja teenuste valimine, hankimine ja transportimine (ja teenuste tellimine), nagu näiteks toidu, joogi, riiete, puhastusvahendite, kütuse, majapidamistarvete, tarbeesemete, kööginõude, mängu- ja vabaajavahendite, kodutehnika ja tööriistade valimine, hankimine, kohaletoomine ja ladustamine; kommunaalteenuste ja muude majapidamiseks vajalike teenuste soetamine. ";K.a sisseostude tegemine ning tarbekaupade ja argiteenuste saamine;V.a eluasemega seotud toimingute tegemine (d610)
ICFEN2;d;6;1;20;0;0;5;d6200;d620;2;1;Shopping;"Obtaining, in exchange for money, goods and services required for daily living (including instructing and supervising an intermediate to do the shopping), such as selecting food, drink, cleaning materials, household items, play and recreational materials, or clothing in a shop or market; comparing quality and price of the items required, negotiating and paying for selected goods or services and transporting goods.";;;1;Sisseostude tegemine;"Igapäevaeluks vajalike kaupade ja teenuste saamine raha eest (k.a vahendajale juhiste andmine ja tema  juhendamine sisseoste tehes), nagu näiteks toidu, joogi, puhastusvahendite, majapidamistarvete, mängu- ja vabaajavahendite või riiete valimine poes või turul; vajalike esemete kvaliteedi ja hinna võrdlemine, kaupade või teenuste hinna üle kauplemine ja nende eest tasumine ning kauba transportimine.";;
ICFEN2;d;6;1;20;1;0;5;d6201;d620;2;1;Gathering daily necessities;Obtaining, without exchange of money, goods and services required for daily living (including instructing and supervising an intermediate to gather daily necessities), such as by harvesting vegetable and fruits and getting water and fuel.;;;1;Tarbekaupade ja argiteenuste saamine;Tarbekaupade ja argiteenuste tasuta saamine (k.a abistaja juhendamine nende saamiseks), nagu näiteks juur- ja puuviljakorjelt tasuta saak ning tasuta vesi ja küte.;;
ICFEN2;d;6;1;20;8;0;5;d6208;d620;2;1;Acquisition of goods and services, other specified;;;;1;Kaupade ja teenuste soetamine,  teisiti täpsustatud;;;
ICFEN2;d;6;1;20;9;0;5;d6209;d620;2;1;Acquisition of goods and services, unspecified;;;;1;Kaupade ja teenuste soetamine, täpsustamata;;;
ICFEN2;d;6;1;29;0;0;4;d629;d610-d629;2;1;Acquisition of necessities, other specified and unspecified;;;;1;Eluks vajaliku soetamine,  teisiti täpsustatud ja täpsustamata ;;;
ICFEN2;d;6;2;0;0;0;3;d630-d649;d6;2;0;Household tasks (d630-d649);;;;1;Majapidamistööde tegemine (d630-d649);;;
ICFEN2;d;6;2;30;0;0;4;d630;d630-d649;2;0;Preparing meals;Planning, organizing, cooking and serving simple and complex meals for oneself and others, such as by making a menu, selecting edible food and drink, getting together ingredients for preparing meals, cooking with heat and preparing cold foods and drinks, and serving the food.;Inclusions: preparing simple and complex meals;"Exclusions: eating (d550); drinking (d560); acquisition of goods and services (d620); doing housework (d640); caring for household objects (d650); caring for others (d660)";1;Toiduvalmistamine;Lihtsate ja keeruliste toitude planeerimine, valmistamine ning serveerimine endale ja teistele, nagu näiteks menüü koostamine, söödavate toiduainete ja vedelike valimine, toiduvalmistamiseks vajalike koostisosade valmispanek, toiduainete kuumtöötlemine, külmade roogade ja jookide valmistamine ja toidu serveerimine.;K.a lihtsate ja keeruliste roogade valmistamine;"V.a söömine (d550); joomine (d560); kaupade ja teenuste soetamine (d620); kodutööde tegemine (d640); koduse vara hooldamine (d650); teiste abistamine (d660)"
ICFEN2;d;6;2;30;0;0;5;d6300;d630;2;1;Preparing simple meals;Planning, organizing, cooking and serving meals with small number of ingredients that require easy methods of preparation and serving, such as making a snack or small meal, and transforming food ingredients by cutting and stirring, boiling and heating food such as rice or potatoes.;;;1;Lihtsate roogade valmistamine;Lihtsaid valmistamis- ja serveerimisviise vajavate väheste koostisosadega roogade planeerimine, valmistamine ja serveerimine, nagu näiteks suupistete või kerge eine valmistamine, toidu koostisosade töötlemine, nagu tükeldamine, segamine, kartuli või riisi keetmine ja kuumutamine. ;;
ICFEN2;d;6;2;30;1;0;5;d6301;d630;2;1;Preparing complex meals;Planning, organizing, cooking and serving meals with large number of ingredients that require complex methods of preparation and serving, such as planning a meal with serveral dishes, and transforming food ingredients by combined actions of peeling, slicing, mixing, kneading, stirring, presenting and serving food in a manner appropriate to the occasion and culture.;;Exclusions: using household appliances (d6403);1;Keeruliste roogade valmistamine;Keerulisi valmistamis- ja serveerimisviise vajavate suure hulga koostisosadega roogade planeerimine, valmistamine ja serveerimine, nagu näiteks mitmekäigulise toidukorra kavandamine ja toidu koostisosade kombineeritud töötlemine, nagu koorimine, viilutamine, segamine, sõtkumine, määrimine, ning toidu tutvustamine ja serveerimine sündmuse ning kultuuritavade kohaselt. ;;V.a kodutehnika kasutamine (d6403)
ICFEN2;d;6;2;30;8;0;5;d6308;d630;2;1;Preparing meals, other specified;;;;1;Toiduvalmistamine, teisiti täpsustatud;;;
ICFEN2;d;6;2;30;9;0;5;d6309;d630;2;1;Preparing meals, unspecified;;;;1;Toiduvalmistamine, täpsustamata;;;
ICFEN2;d;6;2;40;0;0;4;d640;d630-d649;2;0;Doing housework;"Managing a household by cleaning the house, washing clothes, using household appliances, storing food and disposing of garbage, such as by sweeping, mopping, washing counters, walls and other surfaces; collecting and disposing of household garbage; tidying rooms, closets and drawers; collecting, washing, drying, folding and ironing clothes; cleaning footwear; using brooms, brushes and vacuum cleaners; using washing machines, dryers and irons.";"Inclusions: washing and drying clothes and garments; cleaning cooking area and utensils; cleaning living area; using household appliances, storing daily necessities and disposing of garbage";"Exclusions: acquiring a place to live (d610); acquisition of goods and services (d620); preparing meals (d630); caring for household objects (d650); caring for others (d660)";1;Kodutööde tegemine;"Kodutööde tegemine: kodu koristamine, riiete pesemine, kodumasinate kasutamine, toiduainete säilitamine ja jäätmete kõrvaldamine, nagu näiteks põrandate, seinte ja muude pindade pühkimine, mopiga pindade ülekäimine ja pesemine; jäätmete kogumine ja kõrvaldamine majapidamisest; tubade, kappide ja sahtlite koristamine; riiete kokku kogumine, pesemine, kuivatamine, triikimine ja kokkupanemine; jalanõude puhastamine; luudade, harjade ja tolmuimeja kasutamine; pesumasina, -kuivati ja triikraua kasutamine. ";"K.a riiete ja pesu pesemine ning kuivatamine; köögi korrastamine ja nõude pesemine; eluruumide koristamine; kodutehnika kasutamine; igapäevaste tarbeesemete ja toidu säilitamine ja jäätmete kõrvaldamine";"V.a eluasemega seotud toimingute tegemine (d610); kaupade ja teenuste soetamine (d620); toiduvalmistamine (d630); koduse vara hooldamine (d650); teiste abistamine (d660)"
ICFEN2;d;6;2;40;0;0;5;d6400;d640;2;1;Washing and drying clothes and garments;Washing clothes and garments by hand and hanging them out to dry in the air.;;;1;Riiete ja pesu pesemine ning kuivatamine;Riiete ja pesu käsitsi pesemine ning kuivama riputamine.;;
ICFEN2;d;6;2;40;1;0;5;d6401;d640;2;1;Cleaning cooking area and utensils;Cleaning up after cooking, such as by washing dishes, pans, pots and cooking utensils, and cleaning tables and floors around cooking and eating area.;;;1;Köögi korrastamine ja nõude pesemine;Koristamine pärast toiduvalmistamist, nagu näiteks toidunõude, pannide, pottide ja köögiriistade pesemine, laudade ja põrandate puhastamine toiduvalmistamis- ja söömiskoha ümbruses.;;
ICFEN2;d;6;2;40;2;0;5;d6402;d640;2;1;Cleaning living area;Cleaning the living areas of the household, such as by tidying and dusting, sweeping, swabbing, mopping floors, cleaning windows and walls, cleaning bathrooms and toilets, cleaning household furnishings.;;;1;Eluruumide koristamine;Eluruumide koristamine majapidamises, nagu näiteks asjade ärapanemine ja tolmu pühkimine, põrandate pühkimine, mopiga ülekäimine ja küürimine, akende, seinte ja mööbli puhastamine ning vannitoa ja tualettruumi koristamine.;;
ICFEN2;d;6;2;40;3;0;5;d6403;d640;2;1;Using household appliances;Using all kinds of household appliances, such as washing machines, driers, irons, vacuum cleaners, dishwashers.;;;1;Kodutehnika kasutamine;Igasuguste kodumasinate, nagu näiteks pesumasinate, -kuivatite, triikraudade, tolmuimejate ja nõudepesumasinate kasutamine.;;
ICFEN2;d;6;2;40;4;0;5;d6404;d640;2;1;Storing daily necessities;"Storing food, drinks, clothes and other household goods required for daily living; preparing food for conservation by canning, salting or refrigerating, keeping food fresh and out of the reach of animals.";;;1;Igapäevaste tarbeesemete ja toidu säilitamine;"Toidu, jookide, riiete ja muude igapäevaeluks vajalike asjade säilitamine; toiduainete säilitamine neid konserveerides, soolates või sügavkülmutades, toiduainete värskena ja loomadele kättesaamatus kohas hoidmine.";;
ICFEN2;d;6;2;40;5;0;5;d6405;d640;2;1;Disposing of garbage;"Disposing of household garbage such as by collecting trash and rubbish around the house, preparing garbage for disposal, using garbage disposal appliances; burning garbage.";;;1;Jäätmete kõrvaldamine;"Majapidamisjäätmetest vabanemine, nagu näiteks majast prügi ja rämpsu kokkukogumine, selle ettevalmistamine äraviskamiseks, prügikonteinerite kasutamine; prahi põletamine.";;
ICFEN2;d;6;2;40;8;0;5;d6408;d640;2;1;Doing housework, other specified;;;;1;Kodutööde tegemine, teisiti täpsustatud;;;
ICFEN2;d;6;2;40;9;0;5;d6409;d640;2;1;Doing housework, unspecified;;;;1;Kodutööde tegemine, täpsustamata;;;
ICFEN2;d;6;2;49;0;0;4;d649;d630-d649;2;1;Household tasks, other specified and unspecified;;;;1;Majapidamistööde tegemine, teisiti täpsustatud ja täpsustamata;;;
ICFEN2;d;6;3;0;0;0;3;d650-d669;d6;2;0;Caring for household objects and assisting others (d650-d669);;;;1;Koduse vara hooldamine ja teiste abistamine (d650–d669);;;
ICFEN2;d;6;3;50;0;0;4;d650;d650-d669;2;0;Caring for household objects;Maintaining and repairing household and other personal objects, including house and contents, clothes, play and recreational materials, vehicles and assistive devices, and caring for plants and animals, such as painting or wallpapering rooms, fixing furniture, repairing plumbing, ensuring the proper working order of vehicles, watering plants, grooming and feeding pets and domestic animals.;"Inclusions: making and repairing clothes; maintaining dwelling, furnishings and domestic appliances; maintaining vehicles; maintaining assistive devices; taking care of plants (indoor and outdoor) and animals";"Exclusions: acquiring a place to live (d610); acquisition of goods and services (d620); doing housework (d640); caring for others (d660); remunerative employment (d850)";1;Koduse vara hooldamine;Majapidamisesemete ja muu endale kuuluva, k.a maja ja selle sisustuse, riiete, mängu- ja vabaajavahendite, sõidukite ja abivahendite korrashoidmine ja parandamine, taimede ja loomade eest hoolitsemine, nagu näiteks ruumide värvimine või tapeedi panemine, mööbli parandamine, torustiku parandamine, sõidukite töökorras hoidmine, toataimede kastmine, lemmik- ja koduloomade toitmine ja nende karvastiku eest hoolitsemine. ;"K.a rõivaste valmistamine ja parandamine; eluaseme, sisustuse, kodumasinate, sõidukite ja abivahendite korrashoidmine; toa- ja õuetaimede ning loomade eest hoolitsemine";"V.a eluasemega seotud toimingute tegemine (d610); kaupade ja teenuste soetamine (d620); kodutööde tegemine (d640); teiste abistamine (d660); tasustatava töö tegemine (d850)"
ICFEN2;d;6;3;50;0;0;5;d6500;d650;2;1;Making and repairing clothes;"Making and repairing clothes, such as by sewing, producing or mending clothes; reattaching buttons and fasteners; ironing clothes, fixing and polishing footwear.";;Exclusions: using household appliances (d6403);1;Rõivaste valmistamine ja hooldamine;"Riideesemete valmistamine ja parandamine, nagu näiteks õmmeldes, ise tehes (nt kududes-heegeldades) või ümber tehes; nööpide ja tõmblukkude vahetamine; riiete triikimine, jalanõude parandamine ja puhastamine.";;V.a kodutehnika kasutamine (d6403)
ICFEN2;d;6;3;50;1;0;5;d6501;d650;2;1;Maintaining dwelling and furnishings;Repairing and taking care of dwelling, its exterior, interior and contents, such as by painting, repairing fixtures and furniture, and using required tools for repair work.;;;1;Eluaseme ja sisustuse korrashoidmine;Eluaseme välis- ja siseilme ning sisustuse parandamine ja hooldamine, nagu näiteks värvimine, sisustuse ja mööbli parandamine, parandustöödeks vajalike töövahendite kasutamine.;;
ICFEN2;d;6;3;50;2;0;5;d6502;d650;2;1;Maintaining domestic appliances;Repairing and taking care of all domestic appliances for cooking, cleaning and repairing, such as by oiling and repairing tools and maintaining the washing machine.;;;1;Kodutehnika korrashoidmine;Kõikide toiduvalmistamiseks, puhastus- ja parandustöödeks vajalike kodumasinate korrashoidmine ning parandamine, nagu näiteks tööriistade õlitamine, parandamine ning pesumasina hooldamine. ;;
ICFEN2;d;6;3;50;3;0;5;d6503;d650;2;1;Maintaining vehicles;Repairing and taking care of motorized and non-motorized vehicles for personal use, including bicycles, carts, automobiles and boats.;;;1;Sõidukite korrashoidmine;Isiklikus kasutuses olevate mootoriga ja mootorita sõidukite, k.a jalgrataste, vankrite, autode ja paatide korrashoidmine ning remontimine.;;
ICFEN2;d;6;3;50;4;0;5;d6504;d650;2;1;Maintaining assistive devices;"Repairing and taking care of assistive devices such as prostheses, orthoses and specialized tools and aids for housekeeping and personal care; maintaining and repairing aids for personal mobility such as canes, walkers, wheelchairs and scooters; and maintaining communication and recreational aids.";;;1;Abivahendite korrashoidmine;"Abivahendite, nagu näiteks proteeside, ortooside, enesehoolduse või majapidamise jaoks kohandatud tööriistade ja abivahendite parandamine ning korrashoidmine; isiklike liikumisabivahendite, nagu näiteks keppide, rulaatorite, ratastoolide ja skuutrite korrashoidmine ning remontimine; suhtlemis- ning vabaaja veetmise vahendite hooldamine.";;
ICFEN2;d;6;3;50;5;0;5;d6505;d650;2;1;Taking care of plants, indoors and outdoors;"Taking care of plants inside and outside the house, such as by planting, watering and fertilizing plants; gardening and growing foods for personal use.";;;1;Toa- ja õuetaimede eest hoolitsemine;"Toa- ja õuetaimede eest hoolitsemine, nagu näiteks taimede istutamine, kastmine ja väetamine; aiandusega tegelemine ja enda tarbeks toiduainete kasvatamine.  ";;
ICFEN2;d;6;3;50;6;0;5;d6506;d650;2;1;Taking care of animals;"Taking care of domestic animals and pets, such as by feeding, cleaning, grooming and exercising pets; watching over the health of animals or pets; planning for the care of animals or pets in one's absence.";;;1;Loomade eest hoolitsemine;"Kodu- ja lemmikloomade eest hoolitsemine, nagu näiteks lemmikloomade toitmine, puhastamine, harjamine ja dresseerimine; kodu- ja lemmikloomade tervise jälgimine; kodu- ja lemmikloomade eest hoolitsuse kavandamine enda äraolekul.";;
ICFEN2;d;6;3;50;7;0;5;d6507;d650;2;1;Taking care of walkways and driveways;Taking care of domestic pathways such as walkways and driveways or entrances to houses (covered or uncovered) for example removing snow, leaves, rubble or sand from enrances as well as spreading sand or other material.;;"Exclusions
maintaining dwelling and furnishing (d6501)
taking care of plants indoors and outdoors (d6505)";;Kõnni- ja sissesõiduteede eest hoolitsemine;Koduse majapidamise teede, nagu kõnniteede ja sissesõiduteede või majade sissepääsude (kaetud või katmata) eest hoolitsemine, näiteks lume, lehtede, killustiku või liiva eemaldamine sissepääsudelt, samuti liiva või muu materjali puistamine.;;"V.a eluaseme ja sisustuse korrashoidmine; toa- ja õuetaimede eest hoolitsemine"
ICFEN2;d;6;3;50;8;0;5;d6508;d650;2;1;Caring for household objects, other specified;;;;1;Koduse vara hooldamine, teisiti täpsustatud;;;
ICFEN2;d;6;3;50;9;0;5;d6509;d650;2;1;Caring for household objects, unspecified;;;;1;Koduse vara hooldamine, täpsustamata;;;
ICFEN2;d;6;3;60;0;0;4;d660;d650-d669;2;0;Assisting others;"Assisting household members and others with their learning, communicating, self-care, movement, within the house or outside; being concerned about the well-being of household members and others.";Inclusions: assisting others with self-care, movement, communication, interpersonal relations, nutrition and health maintenance;Exclusions: remunerative employment (d850);1;Teiste abistamine;"Leibkonnaliikmete ja teiste inimeste abistamine õppimisel, suhtlemisel, enesehooldusel, majas või väljaspool seda liikumisel; leibkonnaliikmete ja teiste heaolust hoolimine.";K.a teiste abistamine enesehooldusel, liikumisel, suhtlemisel, inimestevahelistes suhetes, toitumisel ja tervise eest hoolitsemisel;V.a tasustatava töö tegemine (d850)
ICFEN2;d;6;3;60;0;0;5;d6600;d660;2;1;Assisting others with self-care;"Assisting household members and others in performing self-care, including helping others with eating, bathing and dressing; taking care of children or members of the household who are sick or have difficulties with basic self-care; helping others with their toileting.";;;1;Teiste abistamine nende enesehooldusel;"Leibkonnaliikmete ja teiste abistamine enesehooldustoimingute tegemisel, k.a teiste abistamine söömisel, vannitamisel ja riietumisel; haigete või elementaarsel enesehooldusel abi vajavate laste või pereliikmete eest hoolitsemine; teiste abistamine tualetitoimingutes.";;
ICFEN2;d;6;3;60;1;0;5;d6601;d660;2;1;Assisting others in movement;Assisting household members and others in movements and in moving outside the home, such as in the neighbourhood or city, to or from school, place of employment or other destination.;;;1;Teiste abistamine liikumisel;Leibkonnaliikmete ja teiste abistamine liikumisel (sh kodust väljaspool), nagu näiteks naabruskonnas või linnas, kooli, töökohta või mujale minnes või sealt tulles.;;
ICFEN2;d;6;3;60;2;0;5;d6602;d660;2;1;Assisting others in communication;Assisting household members and others with their communication, such as by helping with speaking, writing or readings.;;;1;Teiste abistamine suhtlemisel;Leibkonnaliikmete ja teiste abistamine suhtlemisel, nagu näiteks nende abistamine rääkimisel, kirjutamisel või lugemisel.;;
ICFEN2;d;6;3;60;3;0;5;d6603;d660;2;1;Assisting others in interpersonal relations;Assisting household members and others with their interpersonal interactions, such as by helping them to initiate, maintain or terminate relationships.;;;1;Teiste abistamine inimestevahelistes suhetes;Leibkonnaliikmete ja teiste abistamine suhetes teiste inimestega, nagu näiteks nende abistamine suhete loomisel, säilitamisel või lõpetamisel.;;
